playername,elo
Pleata,1780.462431749492
Insanity,1780.3037908067888
tale,1780.1978905537185
Lourlo,1780.1303543904228
Skeanz,1779.9526431320169
Cover,1779.9412806266746
XXX,1779.804604352735
Quas,1779.7508743439166
Lover11,1779.7255365049862
Peach,1779.444348030178
Richard,1779.3947509507257
Jiin,1779.3922174111983
icon,1779.363559896972
YeG,1779.226559213298
winnie,1779.1308692959826
Delight,1778.7711943971672
Yanxiang,1778.7288496477738
Overpow,1778.365067510396
Zzus,1778.361660397458
Wendel,1778.300904318006
1998,1778.2773507325194
Don Arts,1778.119409141032
Harder,1777.981887290218
Ramune,1777.8539182237455
xqw,1777.83266917461
UNF0RGIVEN,1777.815491813128
Moyashi,1777.6778165474902
Mor,1777.5834135339237
Kuma,1776.9505155180177
Makabaka,1776.8409376490822
Vergil,1776.803610292386
FallenBandit,1776.7751105786683
Flora,1776.7032438413269
Key,1776.6168395469504
Nice,1776.544885894202
Deftly,1776.479909610773
Heokong,1776.4788435953496
Bing,1776.470337502087
dshao,1776.467490966994
Kongyue,1776.2901571210866
GYX,1776.1351591480652
Giyuu,1775.9164296170654
Stunt,1775.8571613302297
Shaoye,1775.776730532658
TeamLuke,1775.5803317098396
Crystal,1775.486567134216
Zzr,1775.4742857937722
Erdote,1775.3526114918077
Punk,1775.2891215840568
RD,1775.2680529742777
Mirror,1775.1228578889848
Winter 7,1775.114200264184
Karis,1775.0392363960857
Jin0,1774.991608059831
RF Legendary,1774.842074044488
Such,1774.7971224784776
Tolkin,1774.677427024042
bademan,1774.3707540423345
StarScreen,1774.1971250838349
Jerry,1773.774168837441
Fy,1773.7231694685
World6,1773.614479382897
Helios,1773.5319327041725
Photon,1773.5127671131393
Fanatiik,1773.4663263352534
Yimeng,1772.9915522161891
Zhuangzhou,1772.9435335541102
Raise,1772.9035589075556
Lost,1772.746189459899
Straight,1772.6908810102511
Triple,1772.6737449417078
Johnsun,1772.540821450271
irma,1772.5142758587417
Lilac,1772.3951342922985
Till,1772.360324358321
Cupcake,1772.3007522481655
Wuxx,1772.2197030957816
Southwind,1772.1986330338575
clx,1772.179775343078
Labrov,1772.099318568759
Aspire,1772.0150860033343
Winds,1771.996064164745
Nova,1771.74358744211
MAXI,1771.6657093399588
Kasing,1771.2673640446917
Driver,1771.262154654359
Tak2,1771.047305150662
Flaresz,1771.0328439356165
Kyle,1771.0227161113244
DnDn,1770.7970519612702
Xia,1770.7411193275218
Max Waldo,1770.6374485677154
Piglet,1770.6305742732654
MaRco,1770.5371542290975
Mius,1770.463569590844
1220,1770.286797094656
Fleshy,1770.1096868780596
Sixsix9,1770.098931396444
ChanU,1770.0841603711667
Keaiduo,1770.0809918253035
Nomanz,1769.782746719764
Alun,1769.7389436948947
Xzz,1769.7201411148512
FireRain,1769.713532044279
Isma,1769.689429394074
Famingjia,1769.593343585393
Ellam,1769.5148746170069
tockers,1769.2703371722323
gideon,1769.1540873183285
catjug,1769.0825812671749
Ohq,1769.0232296790523
avenuee,1768.9472424996989
Dreams,1768.4630347423622
M1anhua,1768.2866451988443
Jezu,1768.2628528587986
DuDu,1768.2217460313525
Thesnake,1768.1919685098576
DaiDai,1767.9392982656564
ZaZee,1767.9264992606577
Send0o,1767.9061215779748
Irrelevant,1767.884792632844
mortred,1767.6197406781223
Slugger,1767.6163030714645
Hollow,1767.6025816794934
Obsess,1767.5854253304606
Captain,1767.5628328092996
Iluzjonist,1767.448703773945
Tuesday,1767.3541383003767
Innaxe,1767.2697113451934
MaiX,1767.1114973843153
10ng,1767.1064187638765
Odd,1767.049093476557
Eric,1766.753000932464
Dara,1766.716302895665
jingjun,1766.7064299610922
Optimus,1766.495830832401
Kirei,1766.2947000112667
Nappon,1766.25806933212
HyBriD,1766.227304954826
xlanpang,1766.2206883963822
Shoryu,1766.2126997995304
Fdy,1766.183024147219
Freeze,1766.0750183330274
Genthix,1766.04374752641
Shook,1765.9105174891645
Ylaht,1765.8829300015384
Claire,1765.8770603182331
AHaHaCiK,1765.7781027597518
Brayaron,1765.7343487074031
Laba,1765.6470892151085
Envyy,1765.6070768523382
Wizer,1765.513874035705
Magic,1765.4878844853251
Yang,1765.408180082315
Kira,1765.247462485092
DARKWINGS,1765.059922307597
Lucid,1764.9980604527475
CandyPanda,1764.9474176369868
Phurion,1764.8462342806856
Werlyb,1764.7852427168507
Brosak,1764.3416676771758
Grim,1764.3283832858228
Pout,1764.2562880619555
PentaQ,1764.1495014558789
DeuL,1764.0040463528485
Sonstar,1763.9891374610163
Chance,1763.9766906236016
esA,1763.8059510302016
Rexus,1763.6175787649377
Niles,1763.5557371682846
Gadget,1763.421858287418
Warzone,1763.3143566652973
Akaadian,1763.1560623495402
tbq,1763.1345072414897
Aladoric,1763.0879248518236
Philip,1762.9042765141196
Penguin,1762.862345481716
Hatrixx,1762.6680317995192
As6,1762.573748369067
JUG,1762.5496075366937
Abaddon,1762.5034512858406
YSKM,1762.4017414031457
Duan,1762.2674291468345
Milo,1762.2246864061265
Stay,1762.0450213368897
ReginaId,1762.0143306000969
TynX,1761.9580671083886
BMFX,1761.8316420719034
wallflower,1761.82947643204
Hard,1761.3702079143643
Djoko,1761.163881513727
Poss,1761.1602665105495
Josedeodo,1761.142862599272
Unified,1761.0685023134288
MooseHater,1761.0064868223185
Ankor,1760.960014202208
Da7,1760.8827523042164
Allorim,1760.7641393080576
Soligo,1760.713342724731
Senceless,1760.327838752546
Yuuji,1760.1582869873005
Mink,1760.0201335205377
Shikari,1760.0026194131158
TuT,1759.935616625874
yanxuan,1759.9222159876056
Avenger0,1759.546892606391
Satorius,1759.492232122542
Taxer,1759.3319152776708
Lospa,1759.1382832528536
Newt,1759.0611932299555
113,1758.996344580068
icecoKe,1758.9416493325243
heal,1758.776050951432
Tianzai,1758.6185835064075
Kamikaze,1758.594892697032
R1kka,1758.3443913209103
DanChung,1758.3250255987325
Yeosong,1758.0439349376943
Rafitta,1758.0414840320475
BOSS,1757.88770663615
Castle,1757.8586154002182
Kedaya,1757.8484499574915
GreenTea,1757.7901509212495
Eign,1757.78329281358
skIIn,1757.465116686328
RonOP,1757.40504316435
Ceo,1757.388306874302
Cyk,1757.3551809136425
Hiiva,1757.3143940988043
Acce,1757.064310115104
Buggax,1756.8731216718866
kamilius,1756.8337733764229
WhiteKnight,1756.7451771289104
Ranger,1756.6449819825025
Longqi,1756.6161827967878
Diamondprox,1756.528014720806
Guan Zong,1756.521795352352
Matislaw,1756.4649076086905
Shark,1756.417797975479
Hena,1756.3508676269032
Brandini,1756.19372714804
Assum,1756.071383271688
Pirean,1756.0498493888228
whisper,1755.9486616226018
Piero,1755.7940471256568
Dusk,1755.7654236793478
Xsq,1755.6724657542434
Mission,1755.56525570064
Ryan,1755.56413623487
Seiya,1755.5455557299645
Parang,1755.513673442775
Advienne,1755.3602456240403
Blanc,1755.3158463623224
yellowman,1755.2001124354588
WooFe,1755.042611442624
Zinco,1754.8912607541467
Prismal,1754.86056836964
Airawn,1754.8446306422422
bat,1754.753576021145
Jay,1754.7369157605226
Chad,1754.6724459223751
Realm,1754.6699465999643
Innox,1754.653690283668
Marky,1754.6489226350077
Grail,1754.6302061315191
Echo,1754.5910679171836
BEAN,1754.5521038620975
Ophelia,1754.5409215194695
Wadid,1754.4889913025424
Alphamong,1754.4546484178172
Ablazeolive,1754.4089306064875
Road,1753.8668108350864
Alex Ich,1753.748406541925
Ruby,1753.741621464852
Sencux,1753.669668965705
Kashtelan,1753.642847338195
Bodydrop,1753.42551755358
Kaori,1753.2390165104125
Natz,1753.22340349794
Aspect,1753.0324678036732
vital,1753.0008336773096
Hinu,1752.9655580431609
Make,1752.918933681469
YuZhe,1752.7914638821012
Alielie,1752.541210815381
Nite,1752.459089155382
Cop,1752.204484087381
Zcyan,1752.111164030438
Murmel,1752.0710500511475
Ben4,1752.0001402091098
Ssol,1751.807333673382
Zefa,1751.8006226846665
Chelizi,1751.7860258213825
Abaria,1751.6336546693417
Eve,1751.5680691151508
Miaoniu,1751.5271130109834
PandaC,1751.406661967405
Guubi,1751.108004864132
Bibou,1750.639635436194
isurugi,1750.6151706640037
Jinkey,1750.6123769235087
Today,1750.5906461253498
XIAO,1750.5328481006757
Acee,1750.4368201596767
Pun,1750.3488988715983
Grevthar,1750.3376876839798
Lyn,1750.1864611582696
Artemis,1750.111732071691
GotoOne,1749.861336504445
Cube,1749.77791163204
Rainbow,1749.767457566565
Fill,1749.7333205929938
dzs,1749.6211765182377
XiaoXuan,1749.6059931524965
But1,1749.60267767583
Lem0n,1749.585840023209
Leon,1749.365757168407
JJackstar,1749.1817960161034
Decade,1749.1310613331748
Busio,1749.1058485041158
BalKhan,1749.0431591025815
Mightybear,1748.8424895205628
Ruben,1748.7608292363736
Pbd,1748.7584569600715
Edge,1748.657811246424
MrRallez,1748.6247724793575
Uni,1748.6153116236
Taeyoon,1748.4270337294647
Blossom,1748.3846295185383
Mystiques,1748.3756805098492
Stark,1748.336552435792
Lep,1748.3169505814176
Yunbee,1748.3079322965762
denyk,1748.3015008230168
Kinatu,1748.296122937512
Erry,1748.243633608109
Cerasus,1748.167442024636
Quid,1748.150557255632
Karim kt,1748.1258819279913
GuGer,1748.1144162577982
Atlen,1748.0753013215233
Uniboy,1748.007867117141
Mactor,1747.9728000975558
Enty,1747.8244708076177
Youdang,1747.6189897046015
nRated,1747.5625032951712
Nardeus,1747.424041642263
XJM,1747.3028275975444
Lilv,1747.1690563053623
Darwin,1747.1587518854117
Mirror,1747.1161444281645
beansu,1747.043710200081
Jingtian,1747.004622027331
Bie,1746.9924898139652
Lurox,1746.7202096706512
Jane,1746.4559941630953
Mask,1746.4509443660345
Bafang,1746.2327723069036
Vin,1746.1940210816315
Sinmivak,1746.160349015366
Cookie,1746.1541855868095
Wxm,1746.145613223876
JayJ,1746.1283137600738
Dia1,1746.1238357136858
autumn,1746.056166950027
Kottenx,1746.0339479447491
ToongE,1745.859476040166
Taizan,1745.713301396584
Matt Elento,1745.4176736658296
Joey,1745.3775353578358
Kami,1745.21756442293
Pekin Woof,1745.0313678563248
7Aster,1744.8959462198063
Artoria,1744.583581456527
AeonBlast,1744.569064845214
Tomio,1744.4995319141267
yekai,1744.3759429391082
Shady,1744.3387818608376
NighT,1744.3164135133393
Goku,1744.292836003976
Miss,1744.2708556165514
pzx,1744.270771250012
Maxtrobo,1744.1479183917663
Big,1743.759629041523
Dodo,1743.5125069339751
Wardain,1743.3552307680975
TitaN,1743.2381475286795
Hao,1743.226244383845
Dinamox,1743.2040512787764
3z,1743.178399348604
Turtle,1742.790935705052
Pullbae,1742.7403913640185
Chime,1742.703617041539
Thy,1742.6991053239888
XuHao,1742.6238501120356
ZWuJi,1742.5914705494167
Roison,1742.1989740435004
Citrus,1742.130060298147
Caedrel,1741.839748348868
Yoppa,1741.8231708367189
Gonto,1741.7733878900517
Rby,1741.7705395291057
Noticed,1741.7457598956353
Ace,1741.629666607892
XuanLv,1741.5862782151537
Pastelito,1741.4321206551426
Akira,1741.204110389955
Konektiv,1741.134212496179
Woolite,1741.0881593001077
Marex,1741.036940686934
Try,1740.9453388564468
Zzk,1740.8220291676628
Omni,1740.7787444088715
Coyote,1740.6830323512872
Rika,1740.6310209761632
Rektile,1740.4201226900614
Yaelonu,1740.3946302795978
xzy,1740.2779832181773
Romina,1740.1654579911867
Bashful Iceberg,1740.0976953382744
Aloned,1740.0549358779854
Breezy,1739.9355121705323
Goot,1739.9216971677035
Xpontaneous,1739.7765255378713
Crow,1739.719127842004
Sirt,1739.673040923903
Lody,1739.6719593297328
HyoJun,1739.4005027188784
Patrik,1739.2778635312768
Ysera,1739.2091168478366
Mat,1739.179287618049
Jaylink,1738.885472512711
Hantera,1738.726692496652
MarioMe,1738.5610877281106
Happy,1738.4708463728473
viviD,1738.319515628549
Istari,1737.8991685556284
Czajek,1737.7470391348345
TTS,1737.7330583908124
Visdom,1737.6897649203893
ShiauC,1737.6020850730356
Yanmo,1737.57053213141
Zytan,1737.5287375943296
Forest,1737.4012803426529
TaNa,1737.2905211834525
Zantins,1737.257413719362
Thanatos,1737.2377315587678
Smash,1737.1799085345883
JaVaaa,1737.0212123647866
Farfetch,1736.858377603873
s1aytrue,1736.7996362885344
Oscar,1736.7423064809152
melody,1736.6551729286352
Revanche,1736.509349777468
Ying,1736.5089872451797
Westrice,1736.4693628379832
xiaoty,1736.4553021656411
Once,1736.2825722777054
Kahom,1736.235555157809
Steve,1736.234809218352
StenBosse,1735.79661539399
Reble,1735.7613521204946
Daylight,1735.5935119581966
Joy1,1735.570027818394
Bright,1735.569100748197
Likkrit,1735.5633300693282
Ljun,1735.453776313205
Regedice,1735.3141531281824
fabbbyyy,1735.2552885098878
Roar,1735.180254440086
Hetong,1735.0869027992926
Putin,1735.0780580422395
Ayel,1735.0271228049214
BAO,1734.8888346187075
Bonnie,1734.796401737438
Scarlet,1734.794442088751
Tyrant,1734.7217598903994
Cryscata,1734.7150751441216
many,1734.2827677674838
Luana,1734.2653663774229
Konodio,1734.262987026928
Ephekles,1733.800552322652
Betsy,1733.7660736613373
Urara,1733.667278589925
YoungBuck,1733.6239447669452
Fisher,1733.604836471039
Swi1e,1733.1258834336688
behave,1732.9950442217605
Smurf,1732.8802434289587
Helper,1732.792835696969
Naul,1732.707669126168
5kid,1732.6709063159649
Xiaohao,1732.634521544864
Kryze,1732.3358512959187
chimin,1732.323618912007
Celebrity,1732.1481526839318
Tore,1732.1236539680483
FIare,1732.1053117413148
Ceos,1732.1036837862391
Kalroc,1732.0272134043034
Warangelus,1732.006755155943
Hioss,1731.900920649707
May,1731.8217267772072
Guokui,1731.8065368215373
Sylvie,1731.676808731754
Lovida,1731.5521212002996
Cheong,1731.3820015678875
YTT,1731.2904021375966
Reptile,1731.2325309338623
TolanD,1731.0205778467566
V1tal,1730.8789954940726
Quixeth,1730.5786674124747
ioan,1730.5729902368455
Tabzz,1730.527758240894
fNb,1730.4698496869669
hashiqi,1730.0943936000472
Dan Dan,1730.0881007919622
Bigkoro,1729.927029622609
Darien,1729.9110436426529
ACD,1729.8434796488798
Breaker,1729.8197661353215
CarioK,1729.7255322484086
Procxin,1729.4594411140272
QZH,1729.4032153175283
Chenp,1729.3197777595433
bless,1729.2330333659584
Fzz,1729.1081325306334
hedy,1729.0995832574283
Awei,1729.070291293375
997,1728.9163431525888
Jojo,1728.8396972144708
Tangyuan,1728.6880396630183
Sponge,1728.6166329494426
jingke,1728.5916187094044
Milica,1728.5681679688255
chen9,1728.442167268218
fishball,1728.431260636457
Kaas,1728.3357572322209
JS,1728.3173698373305
Sofs,1728.2745780403957
Myrwn,1728.160659716987
Krastyel,1727.9665746689702
SolidSnake,1727.642967321592
Piero,1727.3619456854706
Andy,1727.1574108092268
tinowns,1727.0093121651307
Yijin,1726.9665632792787
Aliez,1726.6976540243636
Kane,1726.4578543313849
Ink,1726.3671204306515
Jelly,1726.31070088471
Naruto,1726.1462641241756
Wiz,1726.0644062000813
Yukino,1726.0619470902318
Peyz,1726.0253705431398
Zhanzhao,1726.005876848792
Bolyy1,1725.9261206415908
WhiteLotus,1725.8834134205651
Rhux,1725.8418270395453
Nova,1725.5826253219377
Hauz,1725.4583791098216
Panky,1725.4564556824344
Breeze,1725.4437107411347
Netuno,1725.180029614064
Memento,1725.1784341292723
Feng,1725.0082573762154
Clarence,1724.8780577780146
Wilder,1724.8438746523625
Zest,1724.8149511210815
Chuz,1724.3108668793002
Kevy,1724.201156244928
Stend,1724.169337537632
Tussle,1724.0514927492493
Kanani,1724.0019312700845
Dajor,1723.822890610776
Nukes,1723.7591188289782
BoBo,1723.6395870809122
Yuri,1723.5960950682015
Rock,1723.493246594257
Rueven,1723.4386571471296
Yaoyang,1723.4140579158557
Rhino,1723.2469109728345
Gorica,1723.1368493777877
Honey,1723.1358586111603
SPX,1723.102991091767
jkw,1723.0500073233106
Van,1722.8420850074654
HwQ,1722.7629008810518
Kez,1722.5477761923316
Beige,1722.5173644337144
axiu,1722.4655372509685
promisq,1722.3977991140368
Hakuho,1722.294240643353
winter,1722.2608594800888
Wen,1722.1363193068908
Jz,1722.1103754972603
BeanJ,1721.9828006728408
Supa,1721.9572793956115
Lucker,1721.6991240859968
Kev1n,1721.6798457444336
Flying,1721.668541194992
FIESTA,1721.5299675159044
JDM,1721.464971101846
Peter,1721.3037361800928
XiaoYao,1721.005359881579
Plugo,1720.8652818441506
Palette,1720.813797954511
poge,1720.7747410289846
CooN,1720.7013209944091
Minit,1720.6877522165908
XX,1720.667020319101
Satan,1720.6113399929952
Maynah,1720.5898213672622
Efias,1720.5334920148937
RedBert,1720.4138022421696
Keel,1720.242379862175
Gango,1720.0721670794817
Venus,1719.827332791545
otter,1719.7645422276244
Steeelback,1719.7264733433085
Mash,1719.6982594267242
Hasmed,1719.6646341911007
BioPanther,1719.6076933365398
Dioud,1719.433890307038
LeBron,1719.4080345153998
Makes,1719.3410600749746
dyNquedo,1719.2239184473628
Yoshi,1718.819119425233
Japone,1718.798490582623
Econatorz,1718.621018439423
Fage,1718.5655510361437
Burry,1718.5039711078523
Scardorz,1718.476884737688
Nyu,1718.4659268950195
Prime,1718.1294988656052
Shogun,1718.1007995197986
Nisbeth,1718.070023904249
Minerva,1717.7963123361546
hy,1717.7508844287065
SaNTaS,1717.661617025655
Emp,1717.553609878302
Nash,1717.5371916983445
APA,1717.5010062705944
Mataz,1717.4959983896176
pr0lly,1717.2538583470764
Leaky,1717.1930244241137
Shogo,1717.1681810998475
Wind,1717.155049668855
Librid,1717.1114160727143
Baby Upset,1717.0537518797205
Last last,1716.9699615980155
Wuyou,1716.9359082586511
HakaM,1716.8567053079437
Shini,1716.7281836003708
xani,1716.7117396972433
Chim,1716.7084601718134
PCL,1716.600169597028
Random,1716.574288588558
Furuy,1716.5478639257394
Davo,1716.5420223535014
Keaton,1716.4189002806927
Doxy,1716.4055243412436
Hepcat,1716.3731722039563
Gao,1716.0927231602193
ReGank,1715.9365163132395
KingJ,1715.9217840715082
Dan,1715.8323847514755
Spawn,1715.8063707863805
LuMang,1715.7699486476229
Seize,1715.7442296147726
WeiZoR,1715.7220458801326
Crush3,1715.414376484776
CjLear,1715.39079222745
Woody,1715.0887717671662
Lamabear,1715.0419666711643
Alexx,1714.9385260234446
Kiari,1714.8503913075724
Padden,1714.849969198348
May,1714.8050802704463
Rodov,1714.7991671700993
Mia,1714.741432047127
Try9,1714.6974249058076
Starlit,1714.592545151443
Backlund,1714.510142410135
mrlonely,1714.4559796611509
B3nji,1714.3948224173444
Shadow,1714.3284189139192
Zakn7,1714.014058428081
AndyBendy,1713.973055743495
Morden,1713.9614909033762
niinim,1713.7716965343827
Krvavy,1713.71166989995
Nailao,1713.6494860613957
Phuc1,1713.6120860460985
Starlight,1713.5322824410496
Kino,1713.5266799976475
Puki Style,1713.515310098118
lee sang,1713.4728109331695
Yazuki,1713.4612365347025
Zap,1713.457390467819
Rogue,1713.4178690282088
danny1018,1713.3591801405637
Scarface,1713.3476936078823
Reaver,1713.2922781592893
xiaoyueji,1713.009904031647
Kaiz,1713.0050951975093
micaO,1713.0011476815102
kelin,1712.97489744756
Tabasko,1712.8966034794566
R4VEN,1712.8804095945652
Pdr,1712.7168172906804
Froggy,1712.711916275383
Baby6,1712.5394658230623
Last,1712.52289650927
ChoiSeokMin,1712.4737263179236
Vardags,1712.35283913508
Plox,1712.3449592283353
Wayne,1712.3312022239752
Ethixcy,1712.293901601908
Marzss,1712.269632119577
Godbro,1712.220362227146
asta,1712.2125645042015
shuijiao,1712.1994997106715
Renn,1712.1420664417435
GAP,1712.1420377446595
BokGu,1712.1383741811758
HeaQ,1712.098542980684
Hyami,1712.0372600997923
Unkn0wn5,1712.0059733249425
Newbie,1711.836291427
eaRyz,1711.8268089575265
Alive,1711.7433738737077
Plankton,1711.6044316476812
Nestea,1711.5277943252574
Click,1711.4980130175577
SezzeR,1711.4390612177097
Mano,1711.4160482792877
FearlessS,1711.3057331938649
masterwork,1711.2016749936968
Vizility,1711.1958088073382
Kit,1711.1648779809764
Wake,1711.0168021675186
Phlaty,1710.9922953354496
Chippys,1710.7417983255136
Mo,1710.7252217455273
Dya,1710.7178940454523
Sleeping,1710.6718855259048
Jiwoo,1710.6189262964126
Agurin,1710.5462757989874
Lodik,1710.3786767902768
Senex,1710.364374769886
BeBopBulli,1710.289326456766
Darkrai,1710.1388207978334
Absolut,1710.1374442825086
MiaoXianRen,1710.118405849666
Yursan,1710.117539505707
